id,term_type,canonical_name,english_name,description,status,first_seen_at,last_seen_at,created_at,updated_at,term_code,brand_id,embedding,embedding_updated_at,normalized_name,search_keyword
697,DETAIL,피티드핏,Fitted Fit,신체에 비교적 밀착되는 맞음새,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_FITTED,,,,피티드핏,피티드핏 코디
696,DETAIL,릴랙스핏,Relaxed Fit,레귤러보다 여유 있는 핏,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_RELAXED_FIT,,,,릴랙스핏,릴랙스핏 코디
719,DETAIL,모크넥,Mock Neck,터틀넥보다 낮게 올라오는 목선,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_MOCK_NECK,,,,모크넥,모크넥 코디
720,DETAIL,스위트하트넥,Sweetheart Neck,하트형 굴곡 목선,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SWEETHEART_NECK,,,,스위트하트넥,스위트하트넥 코디
721,DETAIL,키홀넥,Keyhole Neck,작은 키홀 오픈 목선,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_KEYHOLE_NECK,,,,키홀넥,키홀넥 코디
722,DETAIL,언밸런스넥,Asymmetric Neckline,비대칭 목선,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_ASYMMETRIC_NECK,,,,언밸런스넥,언밸런스넥 코디
723,DETAIL,셔츠칼라,Shirt Collar,기본 셔츠형 칼라,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SHIRT_COLLAR,,,,셔츠칼라,셔츠칼라 코디
724,DETAIL,폴로칼라,Polo Collar,폴로셔츠형 칼라,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_POLO_COLLAR,,,,폴로칼라,폴로칼라 코디
725,DETAIL,피터팬칼라,Peter Pan Collar,둥근 납작 칼라,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_PETER_PAN_COLLAR,,,,피터팬칼라,피터팬칼라 코디
726,DETAIL,세일러칼라,Sailor Collar,뒤쪽이 넓은 세일러 칼라,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SAILOR_COLLAR,,,,세일러칼라,세일러칼라 코디
727,DETAIL,노치드라펠,Notched Lapel,V자 홈이 있는 라펠,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_NOTCHED_LAPEL,,,,노치드라펠,노치드라펠 코디
728,DETAIL,피크드라펠,Peaked Lapel,끝이 위로 솟는 라펠,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_PEAKED_LAPEL,,,,피크드라펠,피크드라펠 코디
729,DETAIL,캡소매,Cap Sleeve,어깨만 살짝 덮는 짧은 소매,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_CAP_SLEEVE,,,,캡소매,캡소매 코디
730,DETAIL,벌룬소매,Balloon Sleeve,볼륨을 주고 끝단을 모은 소매,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_BALLOON_SLEEVE,,,,벌룬소매,벌룬소매 코디
731,DETAIL,비숍소매,Bishop Sleeve,손목 쪽으로 풍성하게 모이는 소매,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_BISHOP_SLEEVE,,,,비숍소매,비숍소매 코디
732,DETAIL,벨소매,Bell Sleeve,끝으로 갈수록 넓어지는 소매,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_BELL_SLEEVE,,,,벨소매,벨소매 코디
733,DETAIL,돌먼소매,Dolman Sleeve,몸판과 소매가 넓게 이어지는 구조,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_DOLMAN_SLEEVE,,,,돌먼소매,돌먼소매 코디
734,DETAIL,배트윙소매,Batwing Sleeve,박쥐날개형 소매,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_BATWING_SLEEVE,,,,배트윙소매,배트윙소매 코디
735,DETAIL,플러터소매,Flutter Sleeve,가볍게 퍼지는 러플형 소매,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_FLUTTER_SLEEVE,,,,플러터소매,플러터소매 코디
736,DETAIL,드롭숄더,Drop Shoulder,어깨선이 아래로 내려온 구조,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_DROP_SHOULDER,,,,드롭숄더,드롭숄더 코디
737,DETAIL,패치포켓,Patch Pocket,겉면에 덧붙인 포켓,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_PATCH_POCKET,,,,패치포켓,패치포켓 코디
738,DETAIL,카고포켓,Cargo Pocket,플랩과 볼륨이 있는 입체 포켓,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_CARGO_POCKET,,,,카고포켓,카고포켓 코디
739,DETAIL,플랩포켓,Flap Pocket,덮개가 달린 포켓,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_FLAP_POCKET,,,,플랩포켓,플랩포켓 코디
740,DETAIL,웰트포켓,Welt Pocket,가느다란 테두리만 보이는 포켓,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_WELT_POCKET,,,,웰트포켓,웰트포켓 코디
741,DETAIL,슬래시포켓,Slash Pocket,사선 입구 포켓,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SLASH_POCKET,,,,슬래시포켓,슬래시포켓 코디
742,DETAIL,캥거루포켓,Kangaroo Pocket,앞 중앙 연결형 큰 포켓,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_KANGAROO_POCKET,,,,캥거루포켓,캥거루포켓 코디
743,DETAIL,체스트포켓,Chest Pocket,가슴 위치 포켓,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_CHEST_POCKET,,,,체스트포켓,체스트포켓 코디
744,DETAIL,지퍼포켓,Zip Pocket,지퍼로 여닫는 포켓,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_ZIP_POCKET,,,,지퍼포켓,지퍼포켓 코디
745,DETAIL,지퍼여밈,Zip Closure,지퍼 여밈,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_ZIP_CLOSURE,,,,지퍼여밈,지퍼여밈 코디
746,DETAIL,버튼여밈,Button Closure,단추 여밈,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_BUTTON_CLOSURE,,,,버튼여밈,버튼여밈 코디
747,DETAIL,스냅여밈,Snap Closure,스냅 버튼 여밈,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SNAP_CLOSURE,,,,스냅여밈,스냅여밈 코디
748,DETAIL,후크앤아이,Hook-and-eye,후크와 고리 고정,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_HOOK_EYE,,,,후크앤아이,후크앤아이 코디
749,DETAIL,버클여밈,Buckle Closure,버클 고정,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_BUCKLE_CLOSURE,,,,버클여밈,버클여밈 코디
750,DETAIL,드로스트링,Drawstring,끈을 당겨 조이는 방식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_DRAWSTRING,,,,드로스트링,드로스트링 코디
751,DETAIL,토글여밈,Toggle Closure,토글을 고리에 거는 방식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_TOGGLE,,,,토글여밈,토글여밈 코디
752,DETAIL,벨크로,Velcro,후크앤루프 여밈,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_VELCRO,,,,벨크로,벨크로 코디
753,DETAIL,타이여밈,Tie Closure,끈이나 리본을 묶는 방식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_TIE_CLOSURE,,,,타이여밈,타이여밈 코디
754,DETAIL,리본,Ribbon,리본 장식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_RIBBON,,,,리본,리본 코디
755,DETAIL,보우,Bow,매듭 리본 장식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_BOW,,,,보우,보우 코디
756,DETAIL,러플,Ruffle,물결 주름 장식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_RUFFLE,,,,러플,러플 코디
757,DETAIL,프릴,Frill,가장자리 주름 장식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_FRILL,,,,프릴,프릴 코디
758,DETAIL,플리츠,Pleats,규칙적으로 접은 주름,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_PLEATS,,,,플리츠,플리츠 코디
759,DETAIL,스팽글,Sequin,반짝이는 얇은 장식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SEQUIN,,,,스팽글,스팽글 코디
760,DETAIL,비즈,Beading,구슬형 장식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_BEADING,,,,비즈,비즈 코디
761,DETAIL,자수,Embroidery,실로 놓은 장식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_EMBROIDERY,,,,자수,자수 코디
762,DETAIL,아플리케,Applique,천·패치 덧붙임,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_APPLIQUE,,,,아플리케,아플리케 코디
763,DETAIL,레이스트림,Lace Trim,레이스 가장자리 장식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_LACE_TRIM,,,,레이스트림,레이스트림 코디
764,DETAIL,프린지,Fringe,늘어지는 실·끈 장식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_FRINGE,,,,프린지,프린지 코디
765,DETAIL,태슬,Tassel,술 형태 장식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_TASSEL,,,,태슬,태슬 코디
766,DETAIL,스터드,Stud,금속 돌기 장식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_STUD,,,,스터드,스터드 코디
767,DETAIL,라인스톤,Rhinestone,반짝이는 스톤 장식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_RHINESTONE,,,,라인스톤,라인스톤 코디
768,DETAIL,펄장식,Pearl Detail,진주 모티프 장식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_PEARL,,,,펄장식,펄장식 코디
769,DETAIL,체인장식,Chain Detail,체인형 금속 장식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_CHAIN,,,,체인장식,체인장식 코디
770,DETAIL,메탈하드웨어,Metal Hardware,금속 부속 강조 장식,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_METAL_HARDWARE,,,,메탈하드웨어,메탈하드웨어 코디
771,DETAIL,셔링,Shirring,촘촘히 잡은 수축 주름,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SHIRRING,,,,셔링,셔링 코디
772,DETAIL,루칭,Ruching,원단을 모아 만든 잔주름,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_RUCHING,,,,루칭,루칭 코디
773,DETAIL,드레이프,Drape,자연스럽게 흐르는 주름·처짐,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_DRAPE,,,,드레이프,드레이프 코디
774,DETAIL,컷아웃,Cut-out,일부 영역을 도려낸 디테일,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_CUTOUT,,,,컷아웃,컷아웃 코디
775,DETAIL,랩,Wrap,패널이 겹쳐 감싸는 구조,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_WRAP,,,,랩,랩 코디
776,DETAIL,레이어드,Layered,겹쳐 보이는 구조,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_LAYERED,,,,레이어드,레이어드 코디
777,DETAIL,언밸런스,Asymmetric,좌우 길이·형태가 다른 비대칭,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_ASYMMETRIC,,,,언밸런스,언밸런스 코디
778,DETAIL,슬릿,Slit,트임 디테일,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SLIT,,,,슬릿,슬릿 코디
779,DETAIL,개더,Gather,원단을 모아 만든 주름,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_GATHER,,,,개더,개더 코디
780,DETAIL,스모킹,Smocking,실로 촘촘히 고정한 주름 구조,ACTIVE,,,2026-09-09 23:17:22.792 +0900,2026-09-09 23:17:22.792 +0900,DETAIL_SMOCKING,,,,스모킹,스모킹 코디
